ano,rodada,timeId,pontos,vitorias,empates,derrotas,gm,gc,sg,pf,pnr,%
2015,13,281,26,8,2,3,27,13,14,4,1,66.66666666666667
2015,13,31,20,5,5,3,17,15,2,8,9,51.282051282051285
2015,13,29,20,5,5,3,24,16,8,11,15,51.282051282051285
2015,13,405,5,1,2,10,10,24,-14,20,11,12.820512820512821
2015,13,180,20,5,5,3,19,14,5,6,17,51.282051282051285
2015,13,512,19,5,4,4,11,12,-1,9,15,48.717948717948715
2015,14,1003,29,8,5,1,29,21,8,1,18,69.04761904761905
2015,14,985,28,8,4,2,20,10,10,5,5,66.66666666666667
2015,14,989,10,2,4,8,17,30,-13,16,16,23.80952380952381
2015,14,29,21,5,6,3,27,19,8,11,14,50.0
2015,14,148,25,6,7,1,24,11,13,3,4,59.523809523809526
2015,14,631,15,4,3,7,17,23,-6,10,8,35.714285714285715
2015,14,405,5,1,2,11,12,27,-15,20,13,11.904761904761905
2015,14,1010,19,5,4,5,15,16,-1,13,18,45.23809523809524
2015,14,873,22,7,1,6,19,14,5,15,11,52.38095238095238
2015,14,762,10,2,4,8,14,30,-16,18,3,23.80952380952381
2015,14,31,23,6,5,3,18,15,3,8,9,54.76190476190476
2015,14,2288,14,3,5,6,14,19,-5,12,19,33.333333333333336
2015,14,379,22,6,4,4,25,21,4,7,15,52.38095238095238
2015,14,984,18,5,3,6,13,18,-5,14,19,42.857142857142854
2015,14,1123,13,3,4,7,17,25,-8,19,19,30.952380952380953
2015,14,11,27,8,3,3,24,12,12,2,2,64.28571428571429
2015,14,289,12,3,3,8,16,26,-10,17,18,28.571428571428573
2015,14,512,19,5,4,5,11,14,-3,9,16,45.23809523809524
2015,14,281,29,9,2,3,30,14,16,4,1,69.04761904761905
2015,14,180,20,5,5,4,20,17,3,6,17,47.61904761904762
2015,15,2288,14,3,5,7,14,22,-8,12,20,31.11111111111111
2015,15,1003,32,9,5,1,32,21,11,1,14,71.11111111111111
2015,15,1010,22,6,4,5,17,16,1,13,18,48.888888888888886
2015,15,1123,13,3,4,8,17,27,-10,19,20,28.88888888888889
2015,15,762,13,3,4,8,16,30,-14,18,3,28.88888888888889
2015,15,31,23,6,5,4,18,17,1,8,7,51.111111111111114
2015,15,631,15,4,3,8,17,24,-7,10,9,33.333333333333336
2015,15,989,13,3,4,8,18,30,-12,16,17,28.88888888888889
2015,15,29,22,5,7,3,28,20,8,11,16,48.888888888888886
2015,15,873,23,7,2,6,20,15,5,15,10,51.111111111111114
2015,15,985,29,8,5,2,20,10,10,5,6,64.44444444444444
2015,15,379,23,6,5,4,25,21,4,7,15,51.111111111111114
2015,15,180,21,5,6,4,21,18,3,6,18,46.666666666666664
2015,15,405,6,1,3,11,13,28,-15,20,13,13.333333333333334
2015,15,11,30,9,3,3,27,13,14,2,2,66.66666666666667
2015,15,289,12,3,3,9,17,29,-12,17,20,26.666666666666668
2015,15,984,19,5,4,6,14,19,-5,14,19,42.22222222222222
2015,15,148,26,6,8,1,25,12,13,3,5,57.77777777777778
2015,15,512,22,6,4,5,13,14,-1,9,13,48.888888888888886
2015,15,281,29,9,2,4,30,16,14,4,1,64.44444444444444
2015,16,873,26,8,2,6,21,15,6,15,12,54.166666666666664
2015,16,180,21,5,6,5,21,19,2,6,19,43.75
2015,16,1123,14,3,5,8,18,28,-10,19,20,29.166666666666668
2015,16,29,23,5,8,3,29,21,8,11,17,47.916666666666664
2015,16,31,24,6,6,4,20,19,1,8,7,50.0
2015,16,984,20,5,5,6,16,21,-5,14,19,41.666666666666664
2015,16,405,6,1,3,12,13,30,-17,20,11,12.5
2015,16,11,33,10,3,3,29,13,16,2,1,68.75
2015,16,1003,35,10,5,1,34,22,12,1,14,72.91666666666667
2015,16,631,15,4,3,9,18,26,-8,10,10,31.25
2015,16,148,26,6,8,2,26,14,12,3,4,54.166666666666664
2015,16,762,16,4,4,8,18,31,-13,18,3,33.333333333333336
2015,16,281,32,10,2,4,32,17,15,4,2,66.66666666666667
2015,16,2288,14,3,5,8,15,24,-9,12,19,29.166666666666668
2015,16,289,12,3,3,10,17,30,-13,17,20,25.0
2015,16,1010,25,7,4,5,18,16,2,13,18,52.083333333333336
2015,16,379,24,6,6,4,25,21,4,7,16,50.0
2015,16,512,23,6,5,5,13,14,-1,9,15,47.916666666666664
2015,16,989,16,4,4,8,20,31,-11,16,15,33.333333333333336
2015,16,985,29,8,5,3,21,12,9,5,5,60.416666666666664
2015,17,631,18,5,3,9,21,27,-6,10,9,35.294117647058826
2015,17,289,12,3,3,11,18,33,-15,17,18,23.529411764705884
2015,17,762,17,4,5,8,19,32,-13,18,3,33.333333333333336
2015,17,405,7,1,4,12,14,31,-17,20,11,13.72549019607843
2015,17,984,20,5,5,7,17,23,-6,14,19,39.21568627450981
2015,17,989,19,5,4,8,22,32,-10,16,15,37.254901960784316
2015,17,2288,15,3,6,8,15,24,-9,12,20,29.41176470588235
2015,17,379,25,6,7,4,25,21,4,7,16,49.01960784313726
2015,17,1010,28,8,4,5,21,16,5,13,18,54.90196078431372
2015,17,31,24,6,6,5,20,22,-2,8,7,47.05882352941177
2015,17,180,21,5,6,6,21,21,0,6,20,41.1764705882353
2015,17,148,29,7,8,2,28,14,14,3,6,56.86274509803921
2015,17,11,36,11,3,3,31,14,17,2,1,70.58823529411765
2015,17,281,32,10,2,5,33,19,14,4,2,62.745098039215684
2015,17,29,23,5,8,4,31,24,7,11,17,45.09803921568628
2015,17,1003,38,11,5,1,37,24,13,1,14,74.50980392156863
2015,17,985,29,8,5,4,22,14,8,5,4,56.86274509803921
2015,17,1123,17,4,5,8,20,29,-9,19,20,33.333333333333336
2015,17,512,23,6,5,6,14,16,-2,9,15,45.09803921568628
2015,17,873,29,9,2,6,23,16,7,15,12,56.86274509803921
2015,18,405,8,1,5,12,15,32,-17,20,11,14.814814814814815
2015,18,379,26,6,8,4,26,22,4,7,17,48.148148148148145
2015,18,31,27,7,6,5,21,22,-1,8,5,50.0
2015,18,1003,38,11,5,2,37,25,12,1,14,70.37037037037037
2015,18,631,19,5,4,9,23,29,-6,10,10,35.18518518518518
2015,18,1010,29,8,5,5,23,18,5,13,18,53.7037037037037
2015,18,281,35,11,2,5,37,20,17,4,2,64.81481481481481
2015,18,289,12,3,3,12,19,37,-18,17,18,22.22222222222222
2015,18,180,24,6,6,6,25,21,4,6,20,44.44444444444444
2015,18,11,36,11,3,4,31,18,13,2,1,66.66666666666667
2015,18,989,20,5,5,8,22,32,-10,16,15,37.03703703703704
2015,18,873,30,9,3,6,23,16,7,15,12,55.55555555555556
2015,18,2288,18,4,6,8,16,24,-8,12,20,33.333333333333336
2015,18,984,20,5,5,8,17,24,-7,14,19,37.03703703703704
2015,18,148,32,8,8,2,31,14,17,3,7,59.25925925925926
2015,18,1123,17,4,5,9,20,32,-12,19,20,31.48148148148148
2015,18,762,17,4,5,9,19,33,-14,18,3,31.48148148148148
2015,18,29,26,6,8,4,32,24,8,11,16,48.148148148148145
2015,18,512,26,7,5,6,16,16,0,9,17,48.148148148148145
2015,18,985,29,8,5,5,22,16,6,5,4,53.7037037037037
2015,19,984,23,6,5,8,18,24,-6,14,19,40.35087719298246
2015,19,762,17,4,5,10,19,34,-15,18,3,29.82456140350877
2015,19,985,30,8,6,5,22,16,6,5,4,52.63157894736842
2015,19,631,20,5,5,9,23,29,-6,10,10,35.08771929824562
2015,19,873,31,9,4,6,23,16,7,15,12,54.3859649122807
2015,19,2288,19,4,7,8,16,24,-8,12,20,33.333333333333336
2015,19,1003,39,11,6,2,37,25,12,1,14,68.42105263157895
2015,19,281,36,11,3,5,37,20,17,4,2,63.1578947368421
2015,19,289,12,3,3,13,19,38,-19,17,18,21.05263157894737
2015,19,31,30,8,6,5,22,22,0,8,7,52.63157894736842
2015,19,379,29,7,8,4,28,23,5,7,17,50.87719298245614
2015,19,180,24,6,6,7,26,23,3,6,20,42.10526315789474
2015,19,1010,29,8,5,6,24,20,4,13,18,50.87719298245614
2015,19,148,35,9,8,2,33,15,18,3,5,61.40350877192982
2015,19,11,39,12,3,4,33,18,15,2,1,68.42105263157895
2015,19,989,20,5,5,9,22,34,-12,16,16,35.08771929824562
2015,19,1123,20,5,5,9,22,32,-10,19,20,35.08771929824562
2015,19,405,8,1,5,13,15,34,-19,20,11,14.035087719298245
2015,19,29,26,6,8,5,35,28,7,11,18,45.6140350877193
2015,19,512,29,8,5,6,20,19,1,9,14,50.87719298245614
2015,20,11,42,13,3,4,34,18,16,2,1,70.0
2015,20,762,17,4,5,11,19,35,-16,18,3,28.333333333333332
2015,20,379,32,8,8,4,30,23,7,7,18,53.333333333333336
2015,20,31,30,8,6,6,22,24,-2,8,7,50.0
2015,20,289,15,4,3,13,22,39,-17,17,18,25.0
2015,20,405,8,1,5,14,16,37,-21,20,11,13.333333333333334
2015,20,984,26,7,5,8,20,25,-5,14,19,43.333333333333336
2015,20,512,29,8,5,7,21,21,0,9,13,48.333333333333336
2015,20,29,27,6,9,5,36,29,7,11,19,45.0
2015,20,148,36,9,9,2,34,16,18,3,6,60.0
2015,20,985,33,9,6,5,24,17,7,5,4,55.0
2015,20,2288,19,4,7,9,17,26,-9,12,20,31.666666666666668
2015,20,1123,23,6,5,9,23,32,-9,19,20,38.333333333333336
2015,20,180,24,6,6,8,26,24,2,6,20,40.0
2015,20,873,31,9,4,7,23,19,4,15,12,51.666666666666664
2015,20,631,23,6,5,9,26,29,-3,10,10,38.333333333333336
2015,20,1010,29,8,5,7,25,22,3,13,18,48.333333333333336
2015,20,281,39,12,3,5,39,21,18,4,2,65.0
2015,20,1003,40,11,7,2,37,25,12,1,15,66.66666666666667
2015,20,989,21,5,6,9,22,34,-12,16,17,35.0
2015,21,631,24,6,6,9,28,31,-3,10,11,38.095238095238095
2015,21,984,27,7,6,8,22,27,-5,14,19,42.857142857142854
2015,21,148,36,9,9,3,34,17,17,3,6,57.142857142857146
2015,21,1003,43,12,7,2,38,25,13,1,15,68.25396825396825
2015,21,989,21,5,6,10,23,37,-14,16,18,33.333333333333336
2015,21,379,35,9,8,4,33,24,9,7,16,55.55555555555556
2015,21,762,18,4,6,11,22,38,-16,18,3,28.571428571428573
2015,21,985,34,9,7,5,27,20,7,5,4,53.96825396825397
2015,21,180,27,7,6,8,28,24,4,6,20,42.857142857142854
2015,21,1010,29,8,5,8,25,24,1,13,18,46.03174603174603
2015,21,281,40,12,4,5,39,21,18,4,2,63.492063492063494
2015,21,29,28,6,10,5,36,29,7,11,19,44.44444444444444
2015,21,2288,19,4,7,10,19,30,-11,12,20,30.158730158730158
2015,21,289,18,5,3,13,26,41,-15,17,19,28.571428571428573
2015,21,31,31,8,7,6,25,27,-2,8,7,49.20634920634921
2015,21,11,43,13,4,4,37,21,16,2,1,68.25396825396825
2015,21,405,11,2,5,14,17,37,-20,20,10,17.46031746031746
2015,21,873,31,9,4,8,23,20,3,15,12,49.20634920634921
2015,21,512,32,9,5,7,24,22,2,9,15,50.79365079365079
2015,21,1123,23,6,5,10,24,35,-11,19,20,36.507936507936506
2015,22,405,12,2,6,14,18,38,-20,20,11,18.181818181818183
2015,22,1003,44,12,8,2,39,26,13,1,15,66.66666666666667
2015,22,31,31,8,7,7,25,28,-3,8,8,46.96969696969697
2015,22,985,37,10,7,5,28,20,8,5,4,56.06060606060606
2015,22,762,21,5,6,11,24,39,-15,18,3,31.818181818181817
2015,22,379,35,9,8,5,34,26,8,7,17,53.03030303030303
2015,22,631,25,6,7,9,31,34,-3,10,10,37.878787878787875
2015,22,29,29,6,11,5,39,32,7,11,18,43.93939393939394
2015,22,281,43,13,4,5,43,21,22,4,2,65.15151515151516
2015,22,873,31,9,4,9,23,24,-1,15,12,46.96969696969697
2015,22,180,30,8,6,8,31,24,7,6,20,45.45454545454545
2015,22,984,27,7,6,9,22,30,-8,14,19,40.90909090909091
2015,22,148,39,10,9,3,38,18,20,3,6,59.09090909090909
2015,22,289,18,5,3,14,27,45,-18,17,20,27.272727272727273
2015,22,989,24,6,6,10,26,37,-11,16,19,36.36363636363637
2015,22,1123,23,6,5,11,24,38,-14,19,20,34.84848484848485
2015,22,2288,22,5,7,10,20,30,-10,12,20,33.333333333333336
2015,22,1010,29,8,5,9,25,25,0,13,18,43.93939393939394
2015,22,512,33,9,6,7,24,22,2,9,18,50.0
2015,22,11,44,13,5,4,37,21,16,2,1,66.66666666666667
2015,23,11,44,13,5,5,37,22,15,2,1,63.768115942028984
2015,23,631,28,7,7,9,32,34,-2,10,10,40.57971014492754
2015,23,1123,23,6,5,12,28,43,-15,19,19,33.333333333333336
2015,23,31,34,9,7,7,30,32,-2,8,8,49.27536231884058
2015,23,379,36,9,9,5,36,28,8,7,17,52.17391304347826
2015,23,281,44,13,5,5,45,23,22,4,2,63.768115942028984
2015,23,1003,47,13,8,2,42,26,16,1,13,68.1159420289855
2015,23,512,33,9,6,8,24,25,-1,9,18,47.82608695652174
2015,23,29,29,6,11,6,40,34,6,11,18,42.028985507246375
2015,23,2288,25,6,7,10,22,31,-9,12,20,36.231884057971016
2015,23,289,19,5,4,14,28,46,-18,17,20,27.536231884057973
2015,23,989,25,6,7,10,27,38,-11,16,19,36.231884057971016
2015,23,984,28,7,7,9,22,30,-8,14,19,40.57971014492754
2015,23,405,13,2,7,14,18,38,-20,20,11,18.840579710144926
2015,23,873,31,9,4,10,24,27,-3,15,12,44.927536231884055
2015,23,148,42,11,9,3,41,19,22,3,6,60.869565217391305
2015,23,1010,32,9,5,9,27,26,1,13,20,46.3768115942029
2015,23,762,21,5,6,12,25,41,-16,18,4,30.434782608695652
2015,23,985,37,10,7,6,28,21,7,5,3,53.6231884057971
2015,23,180,33,9,6,8,32,24,8,6,20,47.82608695652174
2015,24,1010,33,9,6,9,27,26,1,13,20,45.833333333333336
2015,24,631,29,7,8,9,32,34,-2,10,10,40.27777777777778
2015,24,1003,50,14,8,2,44,26,18,1,14,69.44444444444444
2015,24,31,34,9,7,8,30,34,-4,8,7,47.22222222222222
2015,24,379,39,10,9,5,38,28,10,7,19,54.166666666666664
2015,24,405,13,2,7,15,18,40,-22,20,11,18.055555555555557
2015,24,873,31,9,4,11,25,29,-4,15,12,43.05555555555556
2015,24,989,28,7,7,10,29,39,-10,16,18,38.888888888888886
2015,24,29,32,7,11,6,43,34,9,11,17,44.44444444444444
2015,24,762,21,5,6,13,25,44,-19,18,4,29.166666666666668
2015,24,985,40,11,7,6,31,21,10,5,3,55.55555555555556
2015,24,512,33,9,6,9,24,28,-4,9,17,45.833333333333336
2015,24,11,45,13,6,5,37,22,15,2,1,62.5
2015,24,180,34,9,7,8,32,24,8,6,20,47.22222222222222
2015,24,289,19,5,4,15,28,47,-19,17,20,26.38888888888889
2015,24,281,47,14,5,5,46,23,23,4,2,65.27777777777777
2015,24,1123,23,6,5,13,28,46,-18,19,19,31.944444444444443
2015,24,148,45,12,9,3,44,19,25,3,5,62.5
2015,24,984,29,7,8,9,23,31,-8,14,19,40.27777777777778
2015,24,2288,26,6,8,10,23,32,-9,12,20,36.111111111111114
2015,25,148,48,13,9,3,45,19,26,3,5,64.0
2015,25,1010,33,9,6,10,27,27,0,13,20,44.0
2015,25,405,16,3,7,15,20,40,-20,20,10,21.333333333333332
2015,25,1123,23,6,5,14,28,48,-20,19,19,30.666666666666668
2015,25,31,35,9,8,8,32,36,-4,8,7,46.666666666666664
2015,25,289,20,5,5,15,30,49,-19,17,20,26.666666666666668
2015,25,989,28,7,7,11,29,41,-12,16,19,37.333333333333336
2015,25,11,48,14,6,5,39,22,17,2,1,64.0
2015,25,180,37,10,7,8,33,24,9,6,20,49.333333333333336
2015,25,379,39,10,9,6,38,29,9,7,17,52.0
2015,25,281,47,14,5,6,47,26,21,4,2,62.666666666666664
2015,25,1003,53,15,8,2,47,27,20,1,15,70.66666666666667
2015,25,631,30,7,9,9,33,35,-2,10,11,40.0
2015,25,985,41,11,8,6,32,22,10,5,3,54.666666666666664
2015,25,2288,27,6,9,10,24,33,-9,12,19,36.0
2015,25,873,32,9,5,11,26,30,-4,15,12,42.666666666666664
2015,25,762,24,6,6,13,26,44,-18,18,4,32.0
2015,25,984,29,7,8,10,23,32,-9,14,19,38.666666666666664
2015,25,512,33,9,6,10,24,31,-7,9,16,44.0
2015,25,29,35,8,11,6,46,34,12,11,18,46.666666666666664
2015,26,281,47,14,5,7,48,28,20,4,2,60.256410256410255
2015,26,148,51,14,9,3,47,20,27,3,5,65.38461538461539
2015,26,1123,24,6,6,14,30,50,-20,19,20,30.76923076923077
2015,26,379,40,10,10,6,40,31,9,7,17,51.282051282051285
2015,26,405,16,3,7,16,20,46,-26,20,10,20.512820512820515
2015,26,31,38,10,8,8,38,36,2,8,7,48.717948717948715
2015,26,11,51,15,6,5,41,23,18,2,1,65.38461538461539
2015,26,1003,53,15,8,3,48,29,19,1,16,67.94871794871794
2015,26,989,28,7,7,12,30,44,-14,16,20,35.8974358974359
2015,26,512,36,10,6,10,27,32,-5,9,18,46.15384615384615
2015,26,29,35,8,11,7,46,35,11,11,18,44.87179487179487
2015,26,984,32,8,8,10,24,32,-8,14,19,41.02564102564103
2015,26,289,23,6,5,15,32,50,-18,17,20,29.487179487179485
2015,26,985,41,11,8,7,33,24,9,5,3,52.56410256410256
2015,26,2288,27,6,9,11,24,34,-10,12,17,34.61538461538461
2015,26,180,40,11,7,8,34,24,10,6,19,51.282051282051285
2015,26,873,32,9,5,12,27,32,-5,15,12,41.02564102564103
2015,26,1010,36,10,6,10,29,28,1,13,19,46.15384615384615
2015,26,631,33,8,9,9,38,36,2,10,11,42.30769230769231
2015,26,762,24,6,6,14,27,49,-22,18,4,30.76923076923077
2015,27,31,41,11,8,8,42,36,6,8,7,50.617283950617285
2015,27,29,35,8,11,8,46,39,7,11,16,43.20987654320987
2015,27,984,35,9,8,10,27,34,-7,14,19,43.20987654320987
2015,27,873,32,9,5,13,29,35,-6,15,12,39.50617283950617
2015,27,180,40,11,7,9,35,26,9,6,20,49.382716049382715
2015,27,631,36,9,9,9,40,37,3,10,10,44.44444444444444
2015,27,379,43,11,10,6,41,31,10,7,18,53.08641975308642
2015,27,289,23,6,5,16,32,51,-19,17,20,28.395061728395063
2015,27,762,25,6,7,14,28,50,-22,18,4,30.864197530864196
2015,27,281,48,14,6,7,49,29,20,4,2,59.25925925925926
2015,27,1003,56,16,8,3,49,29,20,1,17,69.1358024691358
2015,27,1123,24,6,6,15,30,51,-21,19,20,29.62962962962963
2015,27,1010,37,10,7,10,29,28,1,13,19,45.67901234567901
2015,27,989,29,7,8,12,30,44,-14,16,19,35.80246913580247
2015,27,148,54,15,9,3,49,21,28,3,5,66.66666666666667
2015,27,2288,27,6,9,12,25,36,-11,12,16,33.333333333333336
2015,27,985,44,12,8,7,36,26,10,5,3,54.32098765432099
2015,27,11,51,15,6,6,43,26,17,2,1,62.96296296296296
2015,27,512,39,11,6,10,29,33,-4,9,19,48.148148148148145
2015,27,405,16,3,7,17,21,48,-27,20,11,19.753086419753085
2015,28,1123,24,6,6,16,31,53,-22,19,20,28.571428571428573
2015,28,631,39,10,9,9,42,38,4,10,10,46.42857142857143
2015,28,379,46,12,10,6,42,31,11,7,18,54.76190476190476
2015,28,148,54,15,9,4,49,22,27,3,5,64.28571428571429
2015,28,289,24,6,6,16,34,53,-19,17,20,28.571428571428573
2015,28,873,33,9,6,13,31,37,-6,15,13,39.285714285714285
2015,28,405,16,3,7,18,22,51,-29,20,9,19.047619047619047
2015,28,29,38,9,11,8,49,40,9,11,15,45.23809523809524
2015,28,1003,57,16,9,3,51,31,20,1,17,67.85714285714286
2015,28,984,36,9,9,10,29,36,-7,14,19,42.857142857142854
2015,28,31,44,12,8,8,45,36,9,8,7,52.38095238095238
2015,28,281,48,14,6,8,49,32,17,4,2,57.142857142857146
2015,28,11,51,15,6,7,44,28,16,2,1,60.714285714285715
2015,28,2288,30,7,9,12,27,37,-10,12,18,35.714285714285715
2015,28,985,47,13,8,7,37,26,11,5,4,55.95238095238095
2015,28,1010,37,10,7,11,29,29,0,13,19,44.04761904761905
2015,28,989,32,8,8,12,32,44,-12,16,19,38.095238095238095
2015,28,180,40,11,7,10,35,28,7,6,20,47.61904761904762
2015,28,512,42,12,6,10,30,33,-3,9,19,50.0
2015,28,762,25,6,7,15,28,51,-23,18,3,29.761904761904763
2015,29,984,39,10,9,10,30,36,-6,14,19,44.827586206896555
2015,29,985,47,13,8,8,37,27,10,5,4,54.02298850574713
2015,29,762,25,6,7,16,29,54,-25,18,3,28.735632183908045
2015,29,989,35,9,8,12,35,45,-10,16,18,40.229885057471265
2015,29,631,40,10,10,9,43,39,4,10,11,45.97701149425287
2015,29,512,43,12,7,10,31,34,-3,9,19,49.42528735632184
2015,29,29,38,9,11,9,51,43,8,11,16,43.67816091954023
2015,29,379,49,13,10,6,45,33,12,7,15,56.32183908045977
2015,29,873,33,9,6,14,32,39,-7,15,12,37.93103448275862
2015,29,31,47,13,8,8,47,37,10,8,7,54.02298850574713
2015,29,1010,37,10,7,12,29,30,-1,13,19,42.52873563218391
2015,29,1003,60,17,9,3,52,31,21,1,19,68.96551724137932
2015,29,281,51,15,6,8,53,32,21,4,2,58.62068965517241
2015,29,405,16,3,7,19,22,55,-33,20,8,18.39080459770115
2015,29,2288,33,8,9,12,28,37,-9,12,13,37.93103448275862
2015,29,1123,24,6,6,17,31,54,-23,19,20,27.586206896551722
2015,29,180,41,11,8,10,36,29,7,6,20,47.12643678160919
2015,29,289,25,6,7,16,35,54,-19,17,20,28.735632183908045
2015,29,148,55,15,10,4,51,24,27,3,5,63.2183908045977
2015,29,11,52,15,7,7,46,30,16,2,1,59.770114942528735
2015,30,1003,63,18,9,3,53,31,22,1,19,70.0
2015,30,762,25,6,7,17,29,55,-26,18,3,27.77777777777778
2015,30,379,52,14,10,6,48,34,14,7,14,57.77777777777778
2015,30,1010,37,10,7,13,30,33,-3,13,19,41.111111111111114
2015,30,31,48,13,9,8,48,38,10,8,7,53.333333333333336
2015,30,631,41,10,11,9,44,40,4,10,11,45.55555555555556
2015,30,1123,25,6,7,17,31,54,-23,19,20,27.77777777777778
2015,30,281,52,15,7,8,53,32,21,4,2,57.77777777777778
2015,30,405,16,3,7,20,22,57,-35,20,8,17.77777777777778
2015,30,148,58,16,10,4,53,24,29,3,5,64.44444444444444
2015,30,289,28,7,7,16,38,54,-16,17,20,31.11111111111111
2015,30,29,38,9,11,10,51,46,5,11,17,42.22222222222222
2015,30,11,55,16,7,7,48,30,18,2,1,61.111111111111114
2015,30,984,39,10,9,11,30,38,-8,14,19,43.333333333333336
2015,30,985,50,14,8,8,39,27,12,5,4,55.55555555555556
2015,30,873,33,9,6,15,32,41,-9,15,12,36.666666666666664
2015,30,989,38,10,8,12,38,47,-9,16,15,42.22222222222222
2015,30,2288,33,8,9,13,30,40,-10,12,14,36.666666666666664
2015,30,512,43,12,7,11,32,36,-4,9,19,47.77777777777778
2015,30,180,44,12,8,10,38,30,8,6,20,48.888888888888886
2015,31,631,42,10,12,9,46,42,4,10,11,45.16129032258065
2015,31,379,53,14,11,6,50,36,14,7,15,56.98924731182796
2015,31,148,61,17,10,4,56,24,32,3,5,65.59139784946237
2015,31,989,38,10,8,13,38,50,-12,16,14,40.86021505376344
2015,31,1010,37,10,7,14,31,35,-4,13,19,39.784946236559136
2015,31,512,46,13,7,11,34,37,-3,9,19,49.46236559139785
2015,31,2288,36,9,9,13,31,40,-9,12,15,38.70967741935484
2015,31,405,16,3,7,21,22,58,-36,20,8,17.204301075268816
2015,31,873,33,9,6,16,32,42,-10,15,12,35.483870967741936
2015,31,1003,66,19,9,3,54,31,23,1,19,70.96774193548387
2015,31,984,39,10,9,12,30,39,-9,14,19,41.935483870967744
2015,31,1123,28,7,7,17,32,54,-22,19,20,30.107526881720432
2015,31,762,26,6,8,17,30,56,-26,18,3,27.956989247311828
2015,31,289,29,7,8,16,39,55,-16,17,20,31.182795698924732
2015,31,180,47,13,8,10,41,32,9,6,20,50.53763440860215
2015,31,31,48,13,9,9,50,41,9,8,7,51.61290322580645
2015,31,29,38,9,11,11,51,48,3,11,17,40.86021505376344
2015,31,11,58,17,7,7,50,30,20,2,1,62.365591397849464
2015,31,281,52,15,7,9,53,33,20,4,2,55.913978494623656
2015,31,985,53,15,8,8,40,27,13,5,4,56.98924731182796
2015,32,11,61,18,7,7,54,30,24,2,1,63.541666666666664
2015,32,1010,37,10,7,15,31,39,-8,13,19,38.541666666666664
2015,32,405,16,3,7,22,22,62,-40,20,8,16.666666666666668
2015,32,631,45,11,12,9,50,42,8,10,11,46.875
2015,32,31,49,13,10,9,51,42,9,8,5,51.041666666666664
2015,32,148,62,17,11,4,57,25,32,3,7,64.58333333333333
2015,32,379,54,14,12,6,52,38,14,7,13,56.25
2015,32,873,34,9,7,16,34,44,-10,15,12,35.416666666666664
2015,32,985,56,16,8,8,41,27,14,5,4,58.333333333333336
2015,32,29,38,9,11,12,51,49,2,11,18,39.583333333333336
2015,32,289,30,7,9,16,39,55,-16,17,20,31.25
2015,32,984,40,10,10,12,30,39,-9,14,19,41.666666666666664
2015,32,989,38,10,8,14,38,54,-16,16,15,39.583333333333336
2015,32,281,55,16,7,9,57,33,24,4,2,57.291666666666664
2015,32,1003,69,20,9,3,55,31,24,1,17,71.875
2015,32,180,47,13,8,11,41,33,8,6,20,48.958333333333336
2015,32,1123,31,8,7,17,35,56,-21,19,20,32.291666666666664
2015,32,762,26,6,8,18,32,59,-27,18,3,27.083333333333332
2015,32,512,47,13,8,11,36,39,-3,9,19,48.958333333333336
2015,32,2288,37,9,10,13,33,42,-9,12,16,38.541666666666664
2015,33,289,30,7,9,17,39,57,-18,17,20,30.303030303030305
2015,33,1003,72,21,9,3,57,31,26,1,18,72.72727272727273
2015,33,405,16,3,7,23,23,64,-41,20,7,16.161616161616163
2015,33,989,41,11,8,14,40,55,-15,16,14,41.41414141414141
2015,33,2288,40,10,10,13,34,42,-8,12,15,40.4040404040404
2015,33,631,45,11,12,10,50,43,7,10,11,45.45454545454545
2015,33,379,55,14,13,6,55,41,14,7,15,55.55555555555556
2015,33,11,62,18,8,7,57,33,24,2,2,62.62626262626262
2015,33,31,52,14,10,9,55,43,12,8,5,52.525252525252526
2015,33,512,47,13,8,12,37,43,-6,9,19,47.474747474747474
2015,33,180,50,14,8,11,44,34,10,6,20,50.505050505050505
2015,33,762,26,6,8,19,33,62,-29,18,3,26.262626262626263
2015,33,873,37,10,7,16,35,44,-9,15,12,37.37373737373738
2015,33,1123,31,8,7,18,35,57,-22,19,20,31.31313131313131
2015,33,281,58,17,7,9,59,34,25,4,1,58.58585858585859
2015,33,984,40,10,10,13,31,41,-10,14,19,40.4040404040404
2015,33,1010,38,10,8,15,32,40,-8,13,19,38.38383838383838
2015,33,29,39,9,12,12,52,50,2,11,19,39.39393939393939
2015,33,148,65,18,11,4,60,25,35,3,6,65.65656565656566
2015,33,985,56,16,8,9,41,30,11,5,4,56.56565656565657
2015,34,1123,31,8,7,19,35,60,-25,19,20,30.392156862745097
2015,34,289,33,8,9,17,42,57,-15,17,20,32.35294117647059
2015,34,985,59,17,8,9,42,30,12,5,4,57.84313725490196
2015,34,405,16,3,7,24,23,65,-42,20,8,15.686274509803921
2015,34,11,63,18,9,7,58,34,24,2,2,61.76470588235294
2015,34,873,38,10,8,16,36,45,-9,15,11,37.254901960784316
2015,34,989,41,11,8,15,41,57,-16,16,13,40.19607843137255
2015,34,31,55,15,10,9,57,44,13,8,5,53.92156862745098
2015,34,631,45,11,12,11,50,46,4,10,12,44.11764705882353
2015,34,281,61,18,7,9,62,34,28,4,1,59.80392156862745
2015,34,1003,73,21,10,3,59,33,26,1,16,71.56862745098039
2015,34,379,56,14,14,6,57,43,14,7,15,54.90196078431372
